ProductName,Stars,Rating,CurrentPrice,ImageURL 
Tobo AMD/ATI Riser Card VER0010S Plus Ultra Latest / 8 ...,0,0,₹1989,https://rukminim1.flixcart.com/image/612/612/kws5hu80/graphics-card/l/8/q/riser-card-ver0010s-plus-ultra-latest-8-capacitor-gpu-riser-pcie-original-imag9dtfhghxrmsm.jpeg?q=70
ZOTAC NVIDIA RTX 3070 Ti Trinity OC 8 GB GDDR6X,0,0,₹94444,https://rukminim1.flixcart.com/image/612/612/kwpam4w0/graphics-card/f/u/g/rtx-3070-ti-trinity-oc-zotac-original-imag9bgzgseg46z5.jpeg?q=70
XFX Radeon AMD/ATI XFXRadeonRX580GTSBlackEdition 1405 M...,0,0,₹49999,https://rukminim1.flixcart.com/image/612/612/kpcy5jk0/graphics-card/g/p/1/xfxradeonrx580gtsblackedition-1405-mhz-oc-8gb-256-bit-gddr5-dx12-original-imag3hvjftnt8hkh.jpeg?q=70
Xsentuals NVIDIA PCI-E 1x to 16x Adapter Card USB3.0 Da...,2.3,3,₹599,https://rukminim1.flixcart.com/image/612/612/ks3jjbk0/graphics-card/9/3/9/pcie-riser-adapter-card-ver009s-009s-black-gold-16x-to-1x-60cm-original-imag5qx5uq2vnujr.jpeg?q=70
nVIDIA NVIDIA PCI Express Multiplier Riser Card for Min...,0,0,₹2450,https://rukminim1.flixcart.com/image/612/612/l22724w0/graphics-card/5/3/c/pci-express-multiplier-riser-card-for-mining-device-nvidia-original-imagdhzjaf58zzmb.jpeg?q=70
Bunny quinn NVIDIA GTX 1050 Ti 4 GB GDDR5,0,0,₹30449,https://rukminim1.flixcart.com/image/612/612/kf8kvbk0/graphics-card/2/6/z/asus-geforce-gtx-1050-original-imafvq6a3qvrys5q.jpeg?q=70
GIGABYTE AMD/ATI GV-R66XTGAMING OC-8GD 8 GB GDDR6,0,0,₹50427,https://rukminim1.flixcart.com/image/612/612/l0h1g280/graphics-card/k/v/g/gv-r66xtgaming-oc-8gd-gigabyte-original-imagc9y7ett5qnkz.jpeg?q=70
Warsi Design NVIDIA VC-1003 1 GB DDR2,0,0,₹1800,https://rukminim1.flixcart.com/image/612/612/l44hyfk0/graphics-card/8/b/m/vc-1003-warsi-design-original-imagf36fjzjzgts2.jpeg?q=70
MSI NVIDIA NVIDIA Nvidia GT 730 4 GB DDR3,0,0,₹6990,https://rukminim1.flixcart.com/image/612/612/l3bx5e80/graphics-card/z/d/1/nvidia-gt-730-msi-nvidia-original-imagehybm29fydzt.jpeg?q=70
coolcold NVIDIA PCIe 1 to 4 Riser Card, Pcie Splitter 1...,0,0,₹1999,https://rukminim1.flixcart.com/image/612/612/l0h1g280/graphics-card/6/t/d/pcie-1-to-4-riser-card-pcie-splitter-1-to-4-pci-riser-card-original-imagc9y7zg9gw2nh.jpeg?q=70
Mak World NVIDIA USB 3.0 PCIe1x to 16x Extender Riser C...,0,0,₹799,https://rukminim1.flixcart.com/image/612/612/l1pc3gw0/graphics-card/m/n/7/usb-3-0-pcie1x-to-16x-extender-riser-card-adapter-molex-power-original-imagd7kccywtvhjd.jpeg?q=70
Verilux AMD/ATI 12.5 Inches Express Mining,0,0,₹1544,https://rukminim1.flixcart.com/image/612/612/kwv0djk0/graphics-card/m/o/b/12-5-inches-express-mining-graphic-card-verilux-original-imag9fwhtwwygcjy.jpeg?q=70
GIGABYTE NVIDIA GeForce RTX 3070 Ti Vision OC 8G,0,0,₹89990,https://rukminim1.flixcart.com/image/612/612/l45xea80/graphics-card/7/e/i/geforce-rtx-3070-ti-vision-oc-8g-graphics-card-gigabyte-original-imagf44fskyfjpue.jpeg?q=70
HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home)...,4.3,1,216,₹36990,https://rukminim1.flixcart.com/image/612/612/l0zm64w0/computer/k/h/m/14s-dq2606tu-thin-and-light-laptop-hp-original-imagcnsfnrzvzbs6.jpeg?q=70
WILD EDGE Men,4.1,5,777,₹191,https://rukminim1.flixcart.com/image/612/612/kiew3gw0-0/wallet-card-wallet/x/y/z/fuzi001-solid-wallet-wild-edge-original-imafy7ryuhq4ajyy.jpeg?q=70
HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 1...,4.3,2,742,₹34990,https://rukminim1.flixcart.com/image/612/612/ktaeqvk0/computer/b/7/4/15s-gy0501au-thin-and-light-laptop-hp-original-imag6z6muntqnzzc.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Wi...,4.3,690,₹38490,https://rukminim1.flixcart.com/image/612/612/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Wi...,4.3,2,888,₹33490,https://rukminim1.flixcart.com/image/612/612/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
ASUS VivoBook Core i3 11th Gen - (8 GB/256 GB SSD/Windo...,4.2,177,₹33990,https://rukminim1.flixcart.com/image/612/612/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
ASUS Core i3 10th Gen - (4 GB + 32 GB Optane/512 GB SSD...,4.3,2,617,₹32990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB H...,4.3,1,529,₹48990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS VivoBook 15 Core i3 10th Gen - (8 GB/1 TB HDD/Wind...,3.6,146,₹29990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
DELL Inspiron Athlon Dual Core 3050U - (8 GB/256 GB SSD...,4.2,123,₹32390,https://rukminim1.flixcart.com/image/612/612/l1dwknk0/computer/e/u/0/inspiron-3525-notebook-dell-original-imagcyrebyny33kd.jpeg?q=70
HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home)...,4.2,484,₹52999,https://rukminim1.flixcart.com/image/612/612/l2jcccw0/computer/s/k/0/-original-imagdus5mrsgjepa.jpeg?q=70
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 1...,4.4,505,₹47999,https://rukminim1.flixcart.com/image/612/612/l2rwzgw0/computer/m/k/o/-original-imagefmhxu9rmfjq.jpeg?q=70
Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/W...,4.3,3,609,₹29990,https://rukminim1.flixcart.com/image/612/612/kw3v0cw0/computer/j/q/f/inbook-x1-thin-and-light-laptop-infinix-original-imag8vfssyyfzvku.jpeg?q=70
ASUS VivoBook K15 OLED Ryzen 7 Octa Core 5700U - (16 GB...,4.4,141,₹59990,https://rukminim1.flixcart.com/image/612/612/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
Lenovo Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 H...,4.4,172,₹36990,https://rukminim1.flixcart.com/image/612/612/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows...,4.2,42,₹37390,https://rukminim1.flixcart.com/image/612/612/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70
Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB...,4.4,1,003,₹61490,https://rukminim1.flixcart.com/image/612/612/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
ASUS VivoBook K15 OLED Ryzen 7 Octa Core 5700U - (16 GB...,4.4,141,₹59990,https://rukminim1.flixcart.com/image/612/612/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Window...,4.2,1,225,₹35990,https://rukminim1.flixcart.com/image/612/612/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
ASUS Celeron Dual Core - (4 GB/1 TB HDD/Windows 10 Home...,3.8,16,303,₹22990,https://rukminim1.flixcart.com/image/612/612/k9d3p8w0/computer/c/a/h/asus-na-laptop-original-imafr6cbfurgkspg.jpeg?q=70
ASUS NVIDIA TUF-GTX1650-O4GD6-GAMING 4 GB GDDR6,0,0,₹41999,https://rukminim1.flixcart.com/image/612/612/l1ch4sw0/graphics-card/5/d/n/tuf-gtx1650-o4gd6-gaming-asus-original-imagcxggxz79fw6j.jpeg?q=70
nVIDIA NVIDIA GV-N710D3-2GL 2 GB DDR3,0,0,₹3000,https://rukminim1.flixcart.com/image/612/612/kcdp5zk0/graphics-card/h/c/t/nvidia-gv-n710d3-2gl-original-imaftg7zv9kw9hhw.jpeg?q=70
nVIDIA NVIDIA Gt 730 2 GB GDDR3,0,0,₹4999,https://rukminim1.flixcart.com/image/612/612/l3bx5e80/graphics-card/p/i/y/gt-730-nvidia-original-imagehfzaezgu7fe.jpeg?q=70
Xsentuals NVIDIA PCI-E VER009S-PLUS / 009S Plus / 8 Cap...,3.7,3,₹749,https://rukminim1.flixcart.com/image/612/612/kt39jm80/graphics-card/w/6/5/pci-e-ver009s-plus-009s-plus-8-capacitor-3-power-supply-1x-to-original-imag6gfyn75ftrz3.jpeg?q=70
COLRUL NVIDIA RTX 2060 6 GB GDDR6,0,0,₹40000,https://rukminim1.flixcart.com/image/612/612/l37mtu80/graphics-card/f/d/r/rtx-2060-colrul-original-imagedvdf9gk4gn5.jpeg?q=70
nVIDIA NVIDIA Gt 730 1 GB DDR5,0,0,₹3299,https://rukminim1.flixcart.com/image/612/612/l2nmnww0/graphics-card/s/2/v/gt-730-nvidia-original-imagdyc7whgeaa8j.jpeg?q=70
GALAX NVIDIA GEFORCE GT 710 2GB 2 GB GDDR3,3.6,119,₹4199,https://rukminim1.flixcart.com/image/612/612/jy7kyvk0/graphics-card/g/h/z/galax-geforce-gt-710-2gb-original-imafggy4awgfxdax.jpeg?q=70
Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/W...,4.3,3,609,₹29990,https://rukminim1.flixcart.com/image/612/612/kw104nk0/computer/z/7/t/inbook-x1-pro-thin-and-light-laptop-infinix-original-imag8shw6pfzuc4e.jpeg?q=70
Infinix INBook X1 Core i3 10th Gen - (8 GB/256 GB SSD/W...,4.3,3,609,₹29990,https://rukminim1.flixcart.com/image/612/612/kw3v0cw0/computer/7/f/t/inbook-x1-thin-and-light-laptop-infinix-original-imag8vfsvgu6jqxz.jpeg?q=70
ASUS VivoBook 15 (2021) Core i5 10th Gen - (8 GB/512 GB...,4.3,17,₹45990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Window...,4.2,1,225,₹35990,https://rukminim1.flixcart.com/image/612/612/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
ASUS Celeron Dual Core - (4 GB/1 TB HDD/Windows 10 Home...,3.8,16,303,₹22990,https://rukminim1.flixcart.com/image/612/612/k9d3p8w0/computer/c/a/h/asus-na-laptop-original-imafr6cbfurgkspg.jpeg?q=70
acer Extensa 15 Core i3 11th Gen - (4 GB/256 GB SSD/Win...,4.5,19,₹32090,https://rukminim1.flixcart.com/image/612/612/l1fc0i80/computer/5/x/c/-original-imagczgszcxeyfgg.jpeg?q=70
Lenovo IdeaPad 3 Celeron Dual Core - (8 GB/256 GB SSD/W...,0,0,₹29990,https://rukminim1.flixcart.com/image/612/612/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
ASUS VivoBook 15 (2022) Core i5 10th Gen - (8 GB/512 GB...,4.1,88,₹45990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB...,4.5,99,₹54990,https://rukminim1.flixcart.com/image/612/612/kh9gbrk0/computer/e/6/d/asus-na-thin-and-light-laptop-original-imafxbj7gbsraqzk.jpeg?q=70
HP Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home...,4.2,114,₹31999,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/computer/i/e/g/14s-dq3033tu-thin-and-light-laptop-hp-original-imagbpb2uunyvvhc.jpeg?q=70
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home)...,4.3,1,042,₹40999,https://rukminim1.flixcart.com/image/612/612/l2jcccw0/computer/s/k/0/-original-imagdus5mrsgjepa.jpeg?q=70
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 1...,4.4,194,₹47490,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/computer/q/w/v/15s-eq2144au-thin-and-light-laptop-hp-original-imagbpb2qzqx6knt.jpeg?q=70
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home)...,4.1,110,₹40990,https://rukminim1.flixcart.com/image/612/612/l2jcccw0/computer/s/k/0/-original-imagdus5mrsgjepa.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U -...,4.5,703,₹52990,https://rukminim1.flixcart.com/image/612/612/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70
Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 ...,4.1,432,₹26990,https://rukminim1.flixcart.com/image/612/612/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windo...,3.6,5,₹42990,https://rukminim1.flixcart.com/image/612/612/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home)...,4.5,61,₹41999,https://rukminim1.flixcart.com/image/612/612/l0zm64w0/computer/k/h/m/14s-dq2606tu-thin-and-light-laptop-hp-original-imagcnsfnrzvzbs6.jpeg?q=70
acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Window...,3.9,116,₹24990,https://rukminim1.flixcart.com/image/612/612/l3xcr680/computer/d/r/d/-original-imagexzbw8x7ydke.jpeg?q=70
DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windo...,4.3,144,₹53090,https://rukminim1.flixcart.com/image/612/612/l44hyfk0/computer/d/5/v/-original-imagf35ewhheawyf.jpeg?q=70
RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windo...,4.2,1,875,₹42990,https://rukminim1.flixcart.com/image/612/612/kuwzssw0/computer/x/l/a/redmibook-15-pro-thin-and-light-laptop-redmi-original-imag7xhnakyazyma.jpeg?q=70
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows...,4.1,442,₹35690,https://rukminim1.flixcart.com/image/612/612/l44hyfk0/computer/1/f/b/-original-imagf35erduuk5gh.jpeg?q=70
HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 1...,4.1,372,₹36999,https://rukminim1.flixcart.com/image/612/612/kyrlifk0/computer/a/q/f/15s-eq2143au-thin-and-light-laptop-hp-original-imagaxg6jbj5zhhy.jpeg?q=70
DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SS...,3.8,5,₹36490,https://rukminim1.flixcart.com/image/612/612/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70
DELL Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windo...,4.2,468,₹41690,https://rukminim1.flixcart.com/image/612/612/kzvlua80/computer/v/k/o/vostro-3510-thin-and-light-laptop-dell-original-imagbscgmx366uhv.jpeg?q=70
MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windo...,4.4,787,₹43990,https://rukminim1.flixcart.com/image/612/612/ko0d6kw0/computer/a/f/n/modern-14-b4mw-410in-notebook-msi-original-imag2km2byc24psz.jpeg?q=70
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Hom...,4.4,530,₹35990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD...,4.3,3,197,₹33990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U -...,4.6,118,₹55990,https://rukminim1.flixcart.com/image/612/612/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
Mundkar Men Casual Tan Artificial Leather Wallet,3.9,190,₹292,https://rukminim1.flixcart.com/image/612/612/jvzkb680/wallet-card-wallet/n/8/f/bradned-mens-wallet-combo-pack-of-2-wallets-bg1-f20-combo-29-original-imafgrr4yg6aqjsd.jpeg?q=70
APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big...,4.7,934,₹99990,https://rukminim1.flixcart.com/image/612/612/khdqnbk0/computer/5/d/e/apple-original-imafxfyqkdfxqjab.jpeg?q=70
DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows...,4.2,62,₹32490,https://rukminim1.flixcart.com/image/612/612/l1dwknk0/computer/3/w/s/inspiron-3521-notebook-dell-original-imagcyrhxaybghra.jpeg?q=70
HP Notebook PC Core i3 11th Gen - (8 GB/1 TB HDD/Window...,3.9,88,₹33990,https://rukminim1.flixcart.com/image/612/612/kxnl6kw0/computer/q/d/p/g8-240-thin-and-light-laptop-hp-original-imaga2fguqjzyphj.jpeg?q=70
MSI Modern 14 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SS...,4.5,1,117,₹43990,https://rukminim1.flixcart.com/image/612/612/ko0d6kw0/computer/t/m/1/modern-14-b4mw-410in-notebook-msi-original-imag2km2armfgmhp.jpeg?q=70
HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 1...,4.4,362,₹38990,https://rukminim1.flixcart.com/image/612/612/kyt0ya80/computer/y/t/q/14s-fq1089au-thin-and-light-laptop-hp-original-imagayfyth9f3xd8.jpeg?q=70
ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB...,4.3,1,713,₹35499,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U -...,4.4,147,₹52990,https://rukminim1.flixcart.com/image/612/612/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 G...,4.6,7,₹49990,https://rukminim1.flixcart.com/image/612/612/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB...,4.6,25,₹65990,https://rukminim1.flixcart.com/image/612/612/l2dmky80/computer/0/3/a/-original-imagdqdytfgwhsah.jpeg?q=70
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home)...,4.2,243,₹39990,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70
realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/...,4.4,7,490,₹41990,https://rukminim1.flixcart.com/image/612/612/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
RedmiBook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Window...,4.2,1,225,₹32990,https://rukminim1.flixcart.com/image/612/612/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
ASUS VivoBook 14 (2021) Celeron Dual Core - (4 GB/256 G...,3.9,44,₹25990,https://rukminim1.flixcart.com/image/612/612/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windo...,4.2,214,₹54290,https://rukminim1.flixcart.com/image/612/612/kruyw7k0/computer/b/6/w/aspire-5-thin-and-light-laptop-acer-original-imag5k3stszyggb3.jpeg?q=70
DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows...,4.2,62,₹32490,https://rukminim1.flixcart.com/image/612/612/l1dwknk0/computer/3/w/s/inspiron-3521-notebook-dell-original-imagcyrhxaybghra.jpeg?q=70
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB ...,4.3,96,₹56190,https://rukminim1.flixcart.com/image/612/612/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 1...,4.4,362,₹38990,https://rukminim1.flixcart.com/image/612/612/kyt0ya80/computer/y/t/q/14s-fq1089au-thin-and-light-laptop-hp-original-imagayfyth9f3xd8.jpeg?q=70
APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big...,4.7,934,₹99990,https://rukminim1.flixcart.com/image/612/612/khdqnbk0/computer/5/d/e/apple-original-imafxfyqkdfxqjab.jpeg?q=70
ASUS VivoBook 14 (2021) Celeron Dual Core - (4 GB/256 G...,3.9,44,₹25990,https://rukminim1.flixcart.com/image/612/612/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
DELL Vostro Core i3 11th Gen - (8 GB/1 TB HDD/Windows 1...,3.9,2,094,₹38490,https://rukminim1.flixcart.com/image/612/612/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB...,4.6,25,₹65990,https://rukminim1.flixcart.com/image/612/612/l2dmky80/computer/0/3/a/-original-imagdqdytfgwhsah.jpeg?q=70
DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows...,4,553,₹41490,https://rukminim1.flixcart.com/image/612/612/kikluvk0-0/laptop-display/s/4/e/inspiron-3501-dell-original-imafyc7hqnjzg8cm.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Wi...,4.3,26,₹40490,https://rukminim1.flixcart.com/image/612/612/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70
Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/W...,4.1,821,₹39990,https://rukminim1.flixcart.com/image/612/612/kw104nk0/computer/z/7/t/inbook-x1-pro-thin-and-light-laptop-infinix-original-imag8shw6pfzuc4e.jpeg?q=70
Lenovo IdeaPad 3 Core i5 11th Gen - (8 GB/512 GB SSD/Wi...,4.2,132,₹53990,https://rukminim1.flixcart.com/image/612/612/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
Nokia PureBook X14 Core i5 10th Gen - (8 GB/512 GB SSD/...,4.4,1,201,₹42990,https://rukminim1.flixcart.com/image/612/612/kvtuxe80/computer/p/2/t/-original-imag8n7ukhkkenas.jpeg?q=70
ASUS VivoBook 15 (2022) Celeron Quad Core - (4 GB/256 G...,4.2,49,₹27990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS VivoBook 15 (2022) Core i7 10th Gen - (16 GB/512 G...,4.1,159,₹57990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SS...,4.2,231,₹36190,https://rukminim1.flixcart.com/image/612/612/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U -...,4.4,147,₹52990,https://rukminim1.flixcart.com/image/612/612/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB...,4.5,99,₹54990,https://rukminim1.flixcart.com/image/612/612/kh9gbrk0/computer/a/s/k/asus-na-thin-and-light-laptop-original-imafxbj7gyrpudka.jpeg?q=70
acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windo...,4.3,46,₹49890,https://rukminim1.flixcart.com/image/612/612/kybvo280/computer/6/u/v/-original-imagah7xakzzergf.jpeg?q=70
realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/...,4.4,7,490,₹41990,https://rukminim1.flixcart.com/image/612/612/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
ASUS VivoBook 15 Ryzen 3 Dual Core - (4 GB/256 GB SSD/W...,4.3,3,197,₹31990,https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windo...,4.3,144,₹53090,https://rukminim1.flixcart.com/image/612/612/l44hyfk0/computer/d/5/v/-original-imagf35ewhheawyf.jpeg?q=70
HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB ...,4.3,3,703,₹40990,https://rukminim1.flixcart.com/image/612/612/kk2wl8w0/computer/z/u/5/hp-original-imafzgdgcbtxvjka.jpeg?q=70
Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Wi...,4.1,211,₹48490,https://rukminim1.flixcart.com/image/612/612/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows...,3.9,58,₹39890,https://rukminim1.flixcart.com/image/612/612/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70
aarnav fashion Women Multicolor Hand-held Bag,3.8,143,₹284,https://rukminim1.flixcart.com/image/612/612/kctf0cw0/hand-messenger-bag/z/e/z/multicolour-barbie-print-handbag-22-multicolour-barbie-print-original-imaftuzzazdmb8vu.jpeg?q=70
DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SS...,0,0,₹35690,https://rukminim1.flixcart.com/image/612/612/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
